gt,time_elapsed,current_time,current_task,futek,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp,motor_position
2,19.027879953,20250904110629376,None,231.78277587890625,0,-10,0,1,-3,-5,-1,1,1756998389376218318,-109.0
2,19.028109073,20250904110629377,None,231.78277587890625,-4,3,-4,-1,-8,-3,-2,-4,1756998389376378059,-109.0
2,19.042842388,20250904110629391,None,231.78277587890625,-4,2,-2,-3,-1,0,-6,0,1756998389391284465,-109.0
2,19.043051243,20250904110629392,None,231.78277587890625,-6,-16,-1,-2,1,2,0,-3,1756998389391438484,-109.0
2,19.050146103,20250904110629399,None,231.78277587890625,7,12,-4,-2,-9,-20,-8,-3,1756998389398712635,-109.0
2,19.050398588,20250904110629399,None,231.78277587890625,-5,-5,-3,-3,-1,-2,-9,-2,1756998389398839712,-109.0
2,19.057605743,20250904110629406,None,230.83090209960938,-1,0,-6,-3,5,13,3,-2,1756998389406152486,-110.0
2,19.057800054,20250904110629406,None,230.83090209960938,-9,0,-3,1,5,15,2,-1,1756998389406255960,-110.0
2,19.072794199,20250904110629421,None,231.3068389892578,1,3,3,0,-9,-15,-7,4,1756998389421277046,-112.0
2,19.072995186,20250904110629422,None,231.3068389892578,5,9,-3,-3,6,-15,-1,3,1756998389421423435,-112.0
2,19.080420017,20250904110629429,None,230.59292602539062,-10,-23,-3,3,11,22,-6,-8,1756998389428708314,-112.0
2,19.080607652,20250904110629429,None,230.59292602539062,8,9,2,-2,-3,3,14,4,1756998389428828716,-112.0
2,19.087929964,20250904110629436,None,230.59292602539062,-1,-4,-4,-5,-8,-10,-2,-3,1756998389436278343,-112.0
2,19.088360548,20250904110629437,None,231.5447998046875,-7,-6,-3,-4,-5,-6,-3,-4,1756998389436417102,-112.0
2,19.102897644,20250904110629451,None,230.35494995117188,8,8,1,-4,-4,-4,-22,1,1756998389451280593,-114.0
2,19.103146791,20250904110629452,None,230.35494995117188,-1,-7,-1,0,2,9,24,3,1756998389451442480,-114.0
2,19.110345363,20250904110629459,None,231.5447998046875,0,9,-4,-3,-1,-4,-7,-4,1756998389458694696,-115.0
2,19.110564709,20250904110629459,None,231.5447998046875,-8,-5,-6,-4,-2,3,2,-1,1756998389458827972,-115.0
2,19.117882728,20250904110629466,None,230.35494995117188,-6,-5,1,-3,-2,-1,1,-3,1756998389466288089,-116.0
2,19.118098974,20250904110629467,None,230.35494995117188,4,7,-1,-3,-3,-1,-4,-4,1756998389466456174,-116.0
2,19.132827282,20250904110629481,None,231.78277587890625,-1,-21,-3,-6,-4,-2,-3,-2,1756998389481245517,-117.0
2,19.133047819,20250904110629482,None,231.78277587890625,1,15,1,4,3,0,-3,0,1756998389481377601,-117.0
2,19.140354395,20250904110629489,None,230.83090209960938,2,6,-1,1,2,0,-3,-3,1756998389488693237,-116.0
2,19.140545606,20250904110629489,None,230.83090209960938,0,-5,-3,-2,-9,-15,-15,-5,1756998389488800287,-116.0
2,19.14783287,20250904110629496,None,231.5447998046875,-1,-8,-5,-1,6,17,14,1,1756998389496245861,-117.0
2,19.148083925,20250904110629497,None,231.5447998046875,4,0,2,4,5,5,6,4,1756998389496387004,-117.0
2,19.162931442,20250904110629511,None,230.59292602539062,-6,-4,2,3,0,-10,4,3,1756998389511383533,-118.0
2,19.163153887,20250904110629512,None,230.59292602539062,7,8,-4,-4,1,15,-8,0,1756998389511533975,-118.0
2,19.17015028,20250904110629519,None,230.59292602539062,-11,6,1,0,-1,1,10,0,1756998389518773317,-118.0
2,19.17037487,20250904110629519,None,230.59292602539062,1,-13,-5,-1,-1,-10,-6,-3,1756998389518932580,-118.0
2,19.177610159,20250904110629526,None,231.3068389892578,-4,-12,-6,-4,-4,-6,-3,-5,1756998389526185274,-118.0
2,19.177814483,20250904110629526,None,231.3068389892578,-1,8,3,3,4,1,1,3,1756998389526285648,-118.0
2,19.193163633,20250904110629542,None,231.5447998046875,-2,6,0,-3,-1,1,-1,0,1756998389541340112,-119.0
2,19.193447828,20250904110629542,None,231.5447998046875,-2,11,-4,-6,-27,-15,-3,-1,1756998389541541337,-119.0
2,19.200374126,20250904110629549,None,230.35494995117188,-8,-32,-1,6,28,11,-1,0,1756998389548719644,-120.0
2,19.200559139,20250904110629549,None,230.35494995117188,-6,-7,1,5,6,-5,-7,-3,1756998389548856496,-120.0
2,19.207763672,20250904110629556,None,230.35494995117188,-1,3,-1,3,5,-5,-1,-1,1756998389556262969,-120.0
2,19.2079916,20250904110629557,None,230.35494995117188,9,14,5,1,-12,-6,24,10,1756998389556430816,-120.0
2,19.222884655,20250904110629571,None,230.35494995117188,4,8,-4,-4,-3,8,1,-3,1756998389571256160,-120.0
2,19.223123073,20250904110629572,None,230.35494995117188,-4,-2,2,5,8,1,1,0,1756998389571407556,-120.0
2,19.238449812,20250904110629587,None,230.83090209960938,3,4,4,0,-1,-4,2,-1,1756998389586885929,-120.0
2,19.238666773,20250904110629587,None,230.83090209960938,-4,-2,-3,-1,0,-3,5,2,1756998389587018489,-120.0
2,19.239096403,20250904110629588,None,230.83090209960938,1,-7,0,0,-4,-5,-9,-1,1756998389587680101,-120.0
2,19.239282131,20250904110629588,None,230.83090209960938,-6,-35,-6,-2,-4,-18,-5,1,1756998389587788581,-120.0
2,19.252825737,20250904110629601,None,230.83090209960938,2,13,-1,0,4,16,-4,-3,1756998389601215600,-122.0
2,19.253048658,20250904110629602,None,230.83090209960938,-3,14,-1,-4,-4,-12,-3,-3,1756998389601356267,-122.0
2,19.259970665,20250904110629609,None,231.3068389892578,-3,-11,-5,0,0,10,-7,-4,1756998389608714580,-122.0
2,19.260151386,20250904110629609,None,231.3068389892578,-4,-4,0,0,-2,-4,11,1,1756998389608849763,-122.0
2,19.267341614,20250904110629616,None,230.35494995117188,3,7,0,-2,0,-4,-1,1,1756998389616142272,-124.0
2,19.267460584,20250904110629616,None,230.35494995117188,-5,-21,0,-3,-1,-4,-9,-7,1756998389616243124,-124.0
2,19.282426596,20250904110629631,None,231.3068389892578,-8,6,-1,-9,-15,-1,12,-2,1756998389631198883,-126.0
2,19.282562256,20250904110629631,None,231.3068389892578,4,2,1,2,28,17,4,2,1756998389631343841,-126.0
2,19.289939165,20250904110629639,None,230.35494995117188,0,-4,3,1,-8,-7,-5,-3,1756998389638746023,-126.0
2,19.290161133,20250904110629639,None,230.35494995117188,-4,-3,-5,-4,-11,-9,-6,-3,1756998389638888120,-126.0
2,19.297394991,20250904110629646,None,231.78277587890625,-4,-1,0,0,-8,-4,12,2,1756998389646248817,-127.0
2,19.297651768,20250904110629646,None,231.78277587890625,0,3,1,0,1,3,-2,0,1756998389646399974,-127.0
2,19.312618494,20250904110629661,None,231.3068389892578,-1,-2,-3,-4,-2,-8,-13,-7,1756998389661271333,-127.0
2,19.312738657,20250904110629661,None,231.3068389892578,-3,-3,0,-3,-6,-3,5,2,1756998389661472082,-127.0
2,19.319914818,20250904110629668,None,231.3068389892578,-8,-9,-1,-2,-1,3,-9,-4,1756998389668700933,-126.0
2,19.320014238,20250904110629669,None,231.3068389892578,17,12,3,0,5,7,5,3,1756998389668836116,-126.0
2,19.327518701,20250904110629676,None,230.83090209960938,-2,-4,-4,-1,-1,-2,0,-2,1756998389676205635,-128.0
2,19.327619076,20250904110629676,None,230.83090209960938,-4,-2,-3,0,-5,-5,0,-2,1756998389676358222,-128.0
2,19.350663185,20250904110629699,None,230.59292602539062,0,-7,-1,-3,-5,-10,-12,-5,1756998389699460268,-128.0
2,19.350803852,20250904110629699,None,230.59292602539062,-12,-8,-7,-7,-20,-4,8,-6,1756998389699601650,-128.0
2,19.351535082,20250904110629700,None,230.59292602539062,1,4,6,1,24,17,0,-1,1756998389700177431,-128.0
2,19.351760864,20250904110629700,None,230.59292602539062,1,5,-1,2,1,-2,9,4,1756998389700260400,-128.0
2,19.357481956,20250904110629706,None,231.5447998046875,-6,-20,-1,-1,1,10,0,-1,1756998389706269741,-129.0
2,19.357599258,20250904110629706,None,231.5447998046875,5,8,-4,-7,-16,-16,-8,-1,1756998389706428050,-129.0
2,19.372488975,20250904110629721,None,230.35494995117188,-2,-1,-1,4,21,7,-4,-1,1756998389721222162,-130.0
2,19.372643471,20250904110629721,None,230.35494995117188,3,11,-1,-2,-11,-12,-6,-1,1756998389721364974,-130.0
2,19.379823208,20250904110629728,None,232.020751953125,-4,-1,0,2,-3,2,1,-3,1756998389728666067,-131.0
2,19.379912376,20250904110629728,None,232.020751953125,-9,-19,-10,-6,-3,0,-3,-1,1756998389728778123,-131.0
2,19.387501478,20250904110629736,None,230.59292602539062,-3,-7,0,2,2,1,0,-5,1756998389736182451,-130.0
2,19.387647629,20250904110629736,None,230.59292602539062,-2,4,2,-2,-1,2,3,0,1756998389736258268,-130.0
2,19.402390241,20250904110629751,None,231.5447998046875,5,19,1,2,1,3,-2,5,1756998389751171350,-132.0
2,19.402522325,20250904110629751,None,231.5447998046875,1,-24,-3,0,-1,-4,-4,-2,1756998389751281976,-132.0
2,19.409817457,20250904110629758,None,230.83090209960938,3,10,-5,-7,-12,-7,-14,-4,1756998389758644342,-133.0
2,19.409924269,20250904110629758,None,230.83090209960938,-3,13,1,0,2,-5,-7,-3,1756998389758746862,-133.0
2,19.417495012,20250904110629766,None,231.06886291503906,-1,-4,5,5,4,19,22,6,1756998389766188621,-133.0
2,19.4176054,20250904110629766,None,231.06886291503906,0,-14,-6,-6,-8,-5,-2,-2,1756998389766263008,-133.0
2,19.432463407,20250904110629781,None,230.35494995117188,0,11,0,-1,5,-8,-12,-5,1756998389781260251,-132.0
2,19.432574987,20250904110629781,None,230.35494995117188,-8,-8,-4,-3,0,-5,-3,-4,1756998389781378030,-132.0
2,19.439859628,20250904110629788,None,231.78277587890625,1,-2,-3,-4,1,-2,0,3,1756998389788649320,-133.0
2,19.440017223,20250904110629789,None,231.78277587890625,8,7,0,-4,-8,-7,-11,-2,1756998389788818597,-133.0
2,19.447424888,20250904110629796,None,231.78277587890625,-2,-1,-2,1,1,2,10,3,1756998389796258211,-132.0
2,19.447521925,20250904110629796,None,231.78277587890625,5,4,3,2,3,-8,2,1,1756998389796391963,-132.0
2,19.462541103,20250904110629811,None,231.78277587890625,-1,-1,0,1,0,10,2,-1,1756998389811312675,-133.0
2,19.462667227,20250904110629811,None,231.78277587890625,0,-11,-2,2,2,10,2,1,1756998389811465024,-133.0
2,19.469969272,20250904110629819,None,230.35494995117188,-6,-7,-3,3,5,-3,-3,-1,1756998389818724393,-134.0
2,19.470110893,20250904110629819,None,230.35494995117188,-10,-9,0,-2,-8,-11,-15,-8,1756998389818872213,-134.0
2,19.477389812,20250904110629826,None,231.78277587890625,16,15,-1,-4,1,9,17,7,1756998389826216220,-135.0
2,19.477495193,20250904110629826,None,231.78277587890625,-4,1,-1,-2,23,23,14,1,1756998389826356172,-135.0
2,19.492434025,20250904110629841,None,230.83090209960938,-5,1,1,-3,-22,-5,0,-1,1756998389841238498,-134.0
2,19.492558241,20250904110629841,None,230.83090209960938,-4,-2,-3,-4,6,-10,-9,-4,1756998389841406106,-134.0
2,19.499871969,20250904110629848,None,231.06886291503906,0,-6,1,4,-2,-3,-8,0,1756998389848677873,-135.0
2,19.499984503,20250904110629849,None,231.06886291503906,4,13,-5,-6,-10,-13,-2,-6,1756998389848802804,-135.0
2,19.507437467,20250904110629856,None,231.06886291503906,-4,-3,-1,-3,-3,-1,-6,-5,1756998389856240272,-136.0
2,19.507584095,20250904110629856,None,231.06886291503906,-2,4,-1,-1,3,8,3,-2,1756998389856395483,-136.0
2,19.522479056999998,20250904110629871,None,231.78277587890625,3,13,-5,-2,-3,-4,-4,-3,1756998389871269702,-137.0
2,19.522629499,20250904110629871,None,231.78277587890625,-8,-15,-4,1,4,-6,-6,-4,1756998389871421813,-137.0
2,19.529878616,20250904110629878,None,231.78277587890625,0,-10,2,-6,-4,1,4,2,1756998389878718376,-137.0
2,19.530058861,20250904110629879,None,231.78277587890625,4,5,1,0,-9,-8,-18,-4,1756998389878843307,-136.0
2,19.537524938,20250904110629886,None,230.59292602539062,0,4,1,5,8,6,23,6,1756998389886195421,-136.0
2,19.537717581,20250904110629886,None,230.59292602539062,-6,-1,-1,-1,-9,-25,-16,-7,1756998389886343955,-136.0
2,19.55276823,20250904110629901,None,230.1169891357422,1,4,3,0,8,20,-2,-2,1756998389901338577,-136.0
2,19.552941561,20250904110629901,None,230.1169891357422,2,0,1,6,4,25,25,9,1756998389901531934,-136.0
2,19.560045004,20250904110629909,None,231.5447998046875,5,8,-1,-1,-1,-10,-3,0,1756998389908717870,-137.0
2,19.560221195,20250904110629909,None,231.5447998046875,0,2,-4,-10,-32,-20,-11,-3,1756998389908872127,-137.0
2,19.56740427,20250904110629916,None,231.5447998046875,-9,-27,0,3,27,4,-4,-3,1756998389916181564,-138.0
2,19.567492008,20250904110629916,None,231.5447998046875,0,15,-3,-1,-3,1,0,-2,1756998389916337013,-138.0
2,19.582348823,20250904110629931,None,231.3068389892578,2,1,2,2,-6,-1,0,4,1756998389931177616,-139.0
2,19.582444429,20250904110629931,None,231.3068389892578,-4,-9,2,-3,-5,-4,-4,-6,1756998389931283712,-139.0
2,19.589938402,20250904110629938,None,231.06886291503906,5,11,-2,-4,-2,-7,-9,-4,1756998389938717603,-138.0
2,19.590056419,20250904110629939,None,231.06886291503906,-7,-13,-1,1,1,16,10,-2,1756998389938841104,-138.0
2,19.597398519,20250904110629946,None,230.83090209960938,4,9,3,4,2,8,13,5,1756998389946239471,-138.0
2,19.597501516,20250904110629946,None,230.83090209960938,1,5,4,2,-1,-5,0,3,1756998389946361303,-138.0
2,19.620570183,20250904110629969,None,230.1169891357422,-3,-38,-5,-1,-6,-12,-11,-2,1756998389969377279,-140.0
2,19.620695829,20250904110629969,None,230.1169891357422,-3,12,-6,0,4,8,-12,-8,1756998389969488382,-140.0
2,19.621268987,20250904110629970,None,230.1169891357422,0,2,4,2,4,7,9,4,1756998389970139741,-140.0
2,19.621367693,20250904110629970,None,230.1169891357422,10,0,-4,-11,-12,-15,-2,-1,1756998389970257520,-140.0
2,19.627332926,20250904110629976,None,231.78277587890625,1,-1,-1,6,15,-5,-3,-2,1756998389976167917,-141.0
2,19.627432585,20250904110629976,None,231.78277587890625,-6,-8,-2,3,2,15,1,-5,1756998389976273298,-141.0
2,19.642570495,20250904110629991,None,231.78277587890625,2,2,4,4,1,10,7,6,1756998389991322517,-143.0
2,19.642712593,20250904110629991,None,231.78277587890625,9,4,-4,-5,-3,-11,-4,2,1756998389991502761,-143.0
2,19.649800062,20250904110629998,None,231.78277587890625,-9,-9,-3,-11,-39,-24,-15,-8,1756998389998652458,-143.0
2,19.649909735,20250904110629998,None,231.78277587890625,-10,-14,-10,-7,19,8,-1,-2,1756998389998765468,-143.0
2,19.657432079,20250904110630006,None,230.59292602539062,1,4,1,5,3,7,20,0,1756998390006197929,-142.0
2,19.657609939,20250904110630006,None,230.59292602539062,1,-7,-2,-6,-10,1,8,-1,1756998390006414651,-142.0
2,19.672575712,20250904110630021,None,231.06886291503906,3,2,-1,-1,-1,-4,-3,-2,1756998390021297931,-142.0
2,19.672708988,20250904110630021,None,231.06886291503906,-2,-6,-6,-4,-5,-7,-12,-5,1756998390021451234,-142.0
2,19.679944038,20250904110630029,None,230.83090209960938,4,11,-1,-1,-2,-12,-7,2,1756998390028707981,-144.0
2,19.680485487,20250904110630029,None,230.83090209960938,-2,4,2,-5,-2,7,3,-6,1756998390028877973,-144.0
2,19.687890768,20250904110630036,None,230.83090209960938,9,5,2,7,5,7,5,4,1756998390036329507,-144.0
2,19.688122511,20250904110630037,None,230.83090209960938,-3,2,-4,0,0,-4,-3,-2,1756998390036454439,-144.0
2,19.702890396,20250904110630051,None,230.59292602539062,-10,-16,-6,-4,-11,-22,-3,-4,1756998390051187753,-144.0
2,19.70323801,20250904110630052,None,230.59292602539062,9,20,3,9,12,23,4,3,1756998390051350116,-144.0
2,19.710414409,20250904110630059,None,231.78277587890625,4,3,-3,-6,-3,-6,-3,2,1756998390058720827,-145.0
2,19.710660219,20250904110630059,None,231.78277587890625,2,-8,-1,2,3,-1,10,3,1756998390058843851,-145.0
2,19.717779159,20250904110630066,None,230.1169891357422,-5,0,-2,-4,-4,-13,-6,-7,1756998390066167354,-144.0
2,19.717999697,20250904110630067,None,230.1169891357422,-4,-9,2,4,-1,6,7,3,1756998390066256999,-144.0
2,19.73269248,20250904110630081,None,231.78277587890625,-3,-1,-4,-4,2,20,7,0,1756998390081243753,-144.0
2,19.732883453,20250904110630081,None,231.78277587890625,1,8,4,5,5,4,3,3,1756998390081396579,-144.0
2,19.739940643,20250904110630088,None,230.35494995117188,-1,6,1,1,-24,-25,-8,-2,1756998390088688611,-144.0
2,19.740142584,20250904110630089,None,230.35494995117188,-1,-3,-3,-6,22,0,-13,-4,1756998390088953256,-144.0
2,19.747894764,20250904110630096,None,231.3068389892578,-7,-4,1,3,2,11,10,1,1756998390096673965,-145.0
2,19.748003721,20250904110630097,None,231.3068389892578,10,8,-1,-1,9,-4,-4,-2,1756998390096867561,-145.0
2,19.762487888,20250904110630111,None,230.83090209960938,0,10,4,11,8,7,11,3,1756998390111198663,-146.0
2,19.762640476,20250904110630111,None,230.83090209960938,5,-5,3,0,-5,-9,-10,0,1756998390111342906,-146.0
2,19.769925356,20250904110630118,None,230.83090209960938,-7,-2,-1,-4,-6,4,14,-2,1756998390118669748,-146.0
2,19.770090818,20250904110630119,None,230.83090209960938,-2,9,0,0,1,-7,-11,-3,1756998390118790388,-146.0
2,19.793134451,20250904110630142,None,231.5447998046875,2,3,-4,-2,-1,1,3,2,1756998390141846179,-147.0
2,19.793333053,20250904110630142,None,231.5447998046875,-3,-6,1,1,-4,1,4,-1,1756998390141970872,-147.0
2,19.793825388,20250904110630142,None,231.5447998046875,-1,-5,4,4,7,4,2,1,1756998390142657041,-147.0
2,19.793917656,20250904110630142,None,231.5447998046875,1,-4,-3,-3,-1,4,-4,-2,1756998390142802000,-147.0
2,19.799849033,20250904110630148,None,230.35494995117188,-7,4,1,-4,-4,-4,-3,-2,1756998390148664236,-146.0
2,19.799950361,20250904110630148,None,230.35494995117188,0,3,1,3,5,-2,-2,-1,1756998390148792266,-146.0
2,19.814862251,20250904110630163,None,231.78277587890625,-3,-16,1,-5,-4,-1,-4,0,1756998390163674116,-147.0
2,19.814970255,20250904110630164,None,231.78277587890625,1,11,-5,3,-3,-6,-4,-1,1756998390163810491,-147.0
2,19.822437525,20250904110630171,None,230.35494995117188,-3,1,4,1,6,25,1,-1,1756998390171275615,-146.0
2,19.822550773,20250904110630171,None,230.35494995117188,8,3,0,-3,-4,0,15,5,1756998390171408176,-146.0
2,19.829903364,20250904110630178,None,231.5447998046875,-5,6,0,2,0,-3,6,0,1756998390178730010,-147.0
2,19.830019712,20250904110630179,None,231.5447998046875,6,-5,4,2,-4,-8,-7,2,1756998390178853034,-147.0
2,19.845013141,20250904110630194,None,231.06886291503906,-10,-16,-1,-7,-26,-9,-5,-5,1756998390193770408,-146.0
2,19.845139503,20250904110630194,None,231.06886291503906,6,18,0,4,28,27,13,-1,1756998390193914651,-146.0
2,19.852413177,20250904110630201,None,231.06886291503906,3,-3,-3,-1,1,-1,0,0,1756998390201211690,-146.0
2,19.852537155,20250904110630201,None,231.06886291503906,-4,-5,0,0,-7,-1,0,5,1756998390201369762,-146.0
2,19.859871864,20250904110630208,None,231.5447998046875,-2,3,-1,0,-2,-4,-5,2,1756998390208706140,-146.0
2,19.859954834,20250904110630208,None,231.5447998046875,-4,-11,-5,-4,-4,-4,-6,-6,1756998390208842754,-146.0
2,19.875054359,20250904110630224,None,231.78277587890625,-3,-4,0,2,-7,-3,-3,0,1756998390223666191,-147.0
2,19.875238418,20250904110630224,None,231.78277587890625,3,3,-3,-5,1,-4,-3,-1,1756998390223795652,-147.0
2,19.882495642,20250904110630231,None,230.35494995117188,6,2,2,1,-5,-3,0,1,1756998390231210947,-148.0
2,19.882654428,20250904110630231,None,230.35494995117188,-2,-2,-1,3,-2,-5,-16,-7,1756998390231405258,-148.0
2,19.897538662,20250904110630246,None,231.78277587890625,-6,-15,-3,-2,-1,7,23,6,1756998390246259212,-149.0
2,19.897702217,20250904110630246,None,231.78277587890625,1,3,-3,-1,-5,-10,-3,-4,1756998390246438026,-149.0
2,19.904933691,20250904110630253,None,230.35494995117188,-6,-9,-4,-5,7,7,1,-2,1756998390253718852,-148.0
2,19.905067921,20250904110630254,None,230.35494995117188,3,12,6,2,13,2,-13,-4,1756998390253859996,-148.0
2,19.912449837,20250904110630261,None,231.78277587890625,-6,0,1,3,-6,-4,4,3,1756998390261166572,-149.0
2,19.912610531,20250904110630261,None,231.78277587890625,-3,2,-6,0,-4,0,1,2,1756998390261255741,-149.0
2,19.919824362,20250904110630268,None,231.06886291503906,5,11,-1,-1,-6,-10,-1,2,1756998390268624305,-148.0
2,19.919947147,20250904110630268,None,231.06886291503906,4,3,2,-1,2,10,-6,-3,1756998390268740415,-148.0
2,19.934943199,20250904110630283,None,231.3068389892578,-7,-2,-1,-3,-1,3,12,-1,1756998390283686399,-149.0
2,19.93511939,20250904110630284,None,231.3068389892578,-3,-17,0,-1,5,-7,-1,-4,1756998390283851623,-149.0
2,19.942508459,20250904110630291,None,231.06886291503906,-6,-4,-4,-3,-4,-5,-11,-2,1756998390291309595,-150.0
2,19.942623854,20250904110630291,None,231.06886291503906,3,3,-1,-3,-2,-3,-8,-4,1756998390291446685,-150.0
2,19.949965477,20250904110630299,None,230.83090209960938,6,2,-3,-7,-25,-30,7,3,1756998390298768997,-152.0
2,19.950114012,20250904110630299,None,230.83090209960938,-1,5,8,8,33,29,0,-1,1756998390298910617,-152.0
2,19.964866161,20250904110630313,None,231.5447998046875,2,-10,5,5,-2,1,2,1,1756998390313686132,-152.0
2,19.964976311,20250904110630314,None,231.5447998046875,-2,-1,3,-5,-6,-2,-2,-4,1756998390313819408,-152.0
2,19.972584486,20250904110630321,None,230.35494995117188,-1,7,-1,0,-6,-1,-3,-5,1756998390321180105,-152.0
2,19.972813368,20250904110630321,None,230.35494995117188,-1,3,7,2,2,-5,-9,0,1756998390321349382,-152.0
2,19.980004072,20250904110630329,None,231.78277587890625,-5,-13,-6,-1,-3,1,11,-2,1756998390328650712,-153.0
2,19.980089187,20250904110630329,None,231.78277587890625,-6,0,-1,-1,-1,-3,-4,-5,1756998390328778505,-153.0
2,19.9949615,20250904110630344,None,231.5447998046875,14,10,6,4,0,-1,-3,4,1756998390343688249,-153.0
2,19.995084047,20250904110630344,None,231.5447998046875,0,-7,-6,-3,-11,-6,0,-3,1756998390343830585,-153.0
2,20.002432823,20250904110630351,None,230.83090209960938,-8,-13,-3,0,4,0,-7,-8,1756998390351218938,-154.0
2,20.002546549,20250904110630351,None,230.83090209960938,-1,5,-2,1,-1,-16,-11,-1,1756998390351374387,-154.0
2,20.009868145,20250904110630358,None,230.83090209960938,5,7,2,1,1,17,15,7,1756998390358706712,-154.0
2,20.009968519,20250904110630359,None,230.83090209960938,3,0,4,1,5,7,5,-1,1756998390358824253,-154.0
2,20.025000095,20250904110630374,None,231.06886291503906,-3,4,-1,1,-4,-2,1,-2,1756998390373734951,-156.0
2,20.025179386,20250904110630374,None,231.06886291503906,-8,-11,1,-1,-1,-7,-4,-1,1756998390373867273,-156.0
2,20.032477856,20250904110630381,None,230.83090209960938,-8,-19,-4,-1,8,-8,2,-4,1756998390381216049,-156.0
2,20.032624006,20250904110630381,None,230.83090209960938,4,7,-5,-2,-7,-7,-11,-5,1756998390381368875,-156.0
2,20.039936065,20250904110630388,None,231.78277587890625,3,1,0,-2,14,9,18,4,1756998390388702154,-157.0
2,20.040077448,20250904110630389,None,231.78277587890625,0,6,5,-2,1,-1,-8,1,1756998390388833284,-157.0
2,20.054970741,20250904110630404,None,230.1169891357422,1,13,4,10,5,8,20,7,1756998390403721332,-156.0
2,20.055096149,20250904110630404,None,230.1169891357422,-9,-31,-3,-3,-10,-14,-7,-4,1756998390403868436,-156.0
2,20.070779562,20250904110630419,None,230.35494995117188,8,18,0,-5,-4,6,-6,0,1756998390419436693,-156.0
2,20.071034193,20250904110630420,None,230.35494995117188,5,5,-1,-6,-10,-17,-13,-3,1756998390419605016,-156.0
2,20.071427107,20250904110630420,None,230.35494995117188,4,2,0,-1,8,21,2,3,1756998390420264244,-156.0
2,20.071521759,20250904110630420,None,230.35494995117188,-14,-12,-5,-3,-3,-9,2,-7,1756998390420424461,-156.0
2,20.084952831,20250904110630433,None,231.5447998046875,1,-1,-4,0,-4,-7,-4,-2,1756998390433708190,-158.0
2,20.085078955,20250904110630434,None,231.5447998046875,-2,-10,-2,-1,-2,-10,-9,-6,1756998390433863639,-158.0
2,20.092386961,20250904110630441,None,230.59292602539062,-1,0,-1,2,2,6,-7,-4,1756998390441172838,-158.0
2,20.092508793,20250904110630441,None,230.59292602539062,6,4,1,-4,0,0,8,2,1756998390441312551,-158.0
2,20.099970102,20250904110630449,None,231.3068389892578,-4,2,-2,-2,-1,9,12,3,1756998390448772668,-159.0
2,20.10010314,20250904110630449,None,231.3068389892578,1,0,1,5,6,5,-1,0,1756998390448925733,-159.0
2,20.115008592,20250904110630464,None,230.83090209960938,4,-3,-5,-4,-6,-9,-5,-1,1756998390463773965,-162.0
2,20.115153313,20250904110630464,None,230.83090209960938,6,17,-1,-5,-30,-16,-3,4,1756998390463927268,-162.0
2,20.122476339,20250904110630471,None,230.83090209960938,-9,-15,-3,-6,18,8,-3,-1,1756998390471259832,-162.0
2,20.122585773,20250904110630471,None,230.83090209960938,6,17,7,8,5,4,-5,0,1756998390471432209,-162.0
2,20.129965305,20250904110630479,None,231.5447998046875,-5,-1,-1,2,-5,2,14,1,1756998390478752851,-162.0
2,20.130088806,20250904110630479,None,231.5447998046875,-2,-22,-4,-1,-6,-11,-7,-1,1756998390478905677,-162.0
2,20.145356655,20250904110630494,None,232.020751953125,1,-1,0,-4,-3,15,7,-1,1756998390493848085,-163.0
2,20.145566463,20250904110630494,None,232.020751953125,1,11,-5,-4,-17,-1,9,5,1756998390494015693,-163.0
2,20.152534962,20250904110630501,None,230.59292602539062,1,13,-1,-3,9,-7,-6,0,1756998390501190900,-162.0
2,20.152718305,20250904110630501,None,230.59292602539062,1,-9,-1,3,10,-2,-6,-1,1756998390501357316,-162.0
2,20.1599226,20250904110630508,None,231.78277587890625,-9,-12,0,0,-5,-6,6,2,1756998390508705139,-163.0
2,20.160033464,20250904110630509,None,231.78277587890625,-5,-25,-9,-9,-8,-2,-12,-7,1756998390508896827,-163.0
2,20.183169126,20250904110630532,None,231.5447998046875,0,17,-1,3,5,-1,9,3,1756998390531907081,-163.0
2,20.183317661,20250904110630532,None,231.5447998046875,-1,-5,0,-1,3,11,3,2,1756998390532086610,-163.0
2,20.183754206,20250904110630532,None,231.5447998046875,-4,-1,-3,-5,-9,-12,1,3,1756998390532619476,-163.0
2,20.18383193,20250904110630532,None,231.5447998046875,3,9,-1,1,4,11,-5,-3,1756998390532729625,-163.0
2,20.189875603,20250904110630538,None,231.3068389892578,-9,0,-1,-4,-9,-10,5,-2,1756998390538703441,-162.0
2,20.189954042,20250904110630538,None,231.3068389892578,7,4,-1,-5,-5,-11,-5,-2,1756998390538840293,-162.0
2,20.20496726,20250904110630554,None,231.06886291503906,-4,-17,-2,-3,0,1,-3,-1,1756998390553743600,-164.0
2,20.205100775,20250904110630554,None,231.06886291503906,0,6,-1,0,-6,-6,-6,-1,1756998390553894042,-164.0
2,20.21258378,20250904110630561,None,231.5447998046875,-2,1,1,1,3,3,6,2,1756998390561351776,-166.0
2,20.212723255,20250904110630561,None,231.5447998046875,-5,-5,0,2,4,0,-6,-2,1756998390561547040,-166.0
